timestamp_localtime,experiment,pioreactor_unit,timestamp,event,volume_change_ml,source_of_event
2023-12-01 07:17:31,Spirulina 003,pio001,2023-12-01T07:17:31.016308Z,add_media,0.1,dosing_automation:turbidostat
2023-12-01 07:17:37,Spirulina 003,pio001,2023-12-01T07:17:37.279370Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-01 07:17:38,Spirulina 003,pio001,2023-12-01T07:17:38.746088Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-01 08:04:01,Spirulina 003,pio001,2023-12-01T08:04:01.076071Z,add_media,0.1,dosing_automation:turbidostat
2023-12-01 08:04:07,Spirulina 003,pio001,2023-12-01T08:04:07.350146Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-01 08:04:08,Spirulina 003,pio001,2023-12-01T08:04:08.813829Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-01 23:13:31,Spirulina 003,pio001,2023-12-01T23:13:31.013632Z,add_media,0.1,dosing_automation:turbidostat
2023-12-01 23:13:37,Spirulina 003,pio001,2023-12-01T23:13:37.291470Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-01 23:13:38,Spirulina 003,pio001,2023-12-01T23:13:38.741897Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-02 00:00:31,Spirulina 003,pio001,2023-12-02T00:00:31.106758Z,add_media,0.1,dosing_automation:turbidostat
2023-12-02 00:00:37,Spirulina 003,pio001,2023-12-02T00:00:37.406710Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-02 00:00:38,Spirulina 003,pio001,2023-12-02T00:00:38.908124Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-02 00:51:31,Spirulina 003,pio001,2023-12-02T00:51:31.015139Z,add_media,0.1,dosing_automation:turbidostat
2023-12-02 00:51:37,Spirulina 003,pio001,2023-12-02T00:51:37.276284Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-02 00:51:38,Spirulina 003,pio001,2023-12-02T00:51:38.729743Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-02 02:32:31,Spirulina 003,pio001,2023-12-02T02:32:31.019416Z,add_media,0.1,dosing_automation:turbidostat
2023-12-02 02:32:37,Spirulina 003,pio001,2023-12-02T02:32:37.280407Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-02 02:32:38,Spirulina 003,pio001,2023-12-02T02:32:38.771869Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-02 02:59:01,Spirulina 003,pio001,2023-12-02T02:59:01.013165Z,add_media,0.1,dosing_automation:turbidostat
2023-12-02 02:59:07,Spirulina 003,pio001,2023-12-02T02:59:07.289796Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-02 02:59:08,Spirulina 003,pio001,2023-12-02T02:59:08.746308Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-02 05:38:31,Spirulina 003,pio001,2023-12-02T05:38:31.029263Z,add_media,0.1,dosing_automation:turbidostat
2023-12-02 05:38:37,Spirulina 003,pio001,2023-12-02T05:38:37.312244Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-02 05:38:38,Spirulina 003,pio001,2023-12-02T05:38:38.822811Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-02 06:01:31,Spirulina 003,pio001,2023-12-02T06:01:31.095421Z,add_media,0.1,dosing_automation:turbidostat
2023-12-02 06:01:37,Spirulina 003,pio001,2023-12-02T06:01:37.406630Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-02 06:01:38,Spirulina 003,pio001,2023-12-02T06:01:38.864170Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-02 06:02:00,Spirulina 003,pio001,2023-12-02T06:02:00.915759Z,add_media,0.1,dosing_automation:turbidostat
2023-12-02 06:02:07,Spirulina 003,pio001,2023-12-02T06:02:07.187985Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-02 06:02:08,Spirulina 003,pio001,2023-12-02T06:02:08.654307Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-03 01:03:01,Spirulina 003,pio001,2023-12-03T01:03:01.020422Z,add_media,0.1,dosing_automation:turbidostat
2023-12-03 01:03:07,Spirulina 003,pio001,2023-12-03T01:03:07.294864Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-03 01:03:08,Spirulina 003,pio001,2023-12-03T01:03:08.756043Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-03 02:54:01,Spirulina 003,pio001,2023-12-03T02:54:01.021605Z,add_media,0.1,dosing_automation:turbidostat
2023-12-03 02:54:07,Spirulina 003,pio001,2023-12-03T02:54:07.303252Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-03 02:54:08,Spirulina 003,pio001,2023-12-03T02:54:08.771062Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-03 04:12:31,Spirulina 003,pio001,2023-12-03T04:12:31.023525Z,add_media,0.1,dosing_automation:turbidostat
2023-12-03 04:12:37,Spirulina 003,pio001,2023-12-03T04:12:37.282076Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-03 04:12:38,Spirulina 003,pio001,2023-12-03T04:12:38.750554Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-03 05:31:31,Spirulina 003,pio001,2023-12-03T05:31:31.020190Z,add_media,0.1,dosing_automation:turbidostat
2023-12-03 05:31:37,Spirulina 003,pio001,2023-12-03T05:31:37.275579Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-03 05:31:38,Spirulina 003,pio001,2023-12-03T05:31:38.731101Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-03 06:15:31,Spirulina 003,pio001,2023-12-03T06:15:31.039408Z,add_media,0.1,dosing_automation:turbidostat
2023-12-03 06:15:37,Spirulina 003,pio001,2023-12-03T06:15:37.294736Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-03 06:15:38,Spirulina 003,pio001,2023-12-03T06:15:38.772343Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-03 07:39:01,Spirulina 003,pio001,2023-12-03T07:39:01.025119Z,add_media,0.1,dosing_automation:turbidostat
2023-12-03 07:39:07,Spirulina 003,pio001,2023-12-03T07:39:07.293662Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-03 07:39:08,Spirulina 003,pio001,2023-12-03T07:39:08.745739Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-03 09:30:31,Spirulina 003,pio001,2023-12-03T09:30:31.115756Z,add_media,0.1,dosing_automation:turbidostat
2023-12-03 09:30:37,Spirulina 003,pio001,2023-12-03T09:30:37.379032Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-03 09:30:38,Spirulina 003,pio001,2023-12-03T09:30:38.837809Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-04 00:46:30,Spirulina 003,pio001,2023-12-04T00:46:30.914566Z,add_media,0.1,dosing_automation:turbidostat
2023-12-04 00:46:37,Spirulina 003,pio001,2023-12-04T00:46:37.205604Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-04 00:46:38,Spirulina 003,pio001,2023-12-04T00:46:38.701108Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-04 02:58:01,Spirulina 003,pio001,2023-12-04T02:58:01.019891Z,add_media,0.1,dosing_automation:turbidostat
2023-12-04 02:58:07,Spirulina 003,pio001,2023-12-04T02:58:07.359332Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-04 02:58:08,Spirulina 003,pio001,2023-12-04T02:58:08.849683Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-04 04:56:31,Spirulina 003,pio001,2023-12-04T04:56:31.023950Z,add_media,0.1,dosing_automation:turbidostat
2023-12-04 04:56:37,Spirulina 003,pio001,2023-12-04T04:56:37.291222Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-04 04:56:38,Spirulina 003,pio001,2023-12-04T04:56:38.758325Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-04 07:11:31,Spirulina 003,pio001,2023-12-04T07:11:31.017974Z,add_media,0.1,dosing_automation:turbidostat
2023-12-04 07:11:37,Spirulina 003,pio001,2023-12-04T07:11:37.317516Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-04 07:11:38,Spirulina 003,pio001,2023-12-04T07:11:38.773102Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-04 09:20:01,Spirulina 003,pio001,2023-12-04T09:20:01.018239Z,add_media,0.1,dosing_automation:turbidostat
2023-12-04 09:20:07,Spirulina 003,pio001,2023-12-04T09:20:07.285065Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-04 09:20:08,Spirulina 003,pio001,2023-12-04T09:20:08.756022Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-05 07:50:31,Spirulina 003,pio001,2023-12-05T07:50:31.010168Z,add_media,0.1,dosing_automation:turbidostat
2023-12-05 07:50:37,Spirulina 003,pio001,2023-12-05T07:50:37.266992Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-05 07:50:38,Spirulina 003,pio001,2023-12-05T07:50:38.718970Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-05 08:32:31,Spirulina 003,pio001,2023-12-05T08:32:31.019237Z,add_media,0.1,dosing_automation:turbidostat
2023-12-05 08:32:37,Spirulina 003,pio001,2023-12-05T08:32:37.282028Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-05 08:32:38,Spirulina 003,pio001,2023-12-05T08:32:38.777690Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 03:47:01,Spirulina 003,pio001,2023-12-13T03:47:01.017318Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 03:47:07,Spirulina 003,pio001,2023-12-13T03:47:07.296983Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 03:47:08,Spirulina 003,pio001,2023-12-13T03:47:08.802946Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 03:51:01,Spirulina 003,pio001,2023-12-13T03:51:01.011969Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 03:51:07,Spirulina 003,pio001,2023-12-13T03:51:07.293885Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 03:51:08,Spirulina 003,pio001,2023-12-13T03:51:08.754787Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 03:51:30,Spirulina 003,pio001,2023-12-13T03:51:30.911232Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 03:51:37,Spirulina 003,pio001,2023-12-13T03:51:37.174741Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 03:51:38,Spirulina 003,pio001,2023-12-13T03:51:38.626039Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 03:52:00,Spirulina 003,pio001,2023-12-13T03:52:00.913616Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 03:52:07,Spirulina 003,pio001,2023-12-13T03:52:07.177723Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 03:52:08,Spirulina 003,pio001,2023-12-13T03:52:08.683048Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 03:52:30,Spirulina 003,pio001,2023-12-13T03:52:30.920727Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 03:52:37,Spirulina 003,pio001,2023-12-13T03:52:37.184325Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 03:52:38,Spirulina 003,pio001,2023-12-13T03:52:38.653636Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 03:53:00,Spirulina 003,pio001,2023-12-13T03:53:00.911228Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 03:53:07,Spirulina 003,pio001,2023-12-13T03:53:07.276144Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 03:53:08,Spirulina 003,pio001,2023-12-13T03:53:08.728929Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 03:56:31,Spirulina 003,pio001,2023-12-13T03:56:31.016024Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 03:56:37,Spirulina 003,pio001,2023-12-13T03:56:37.297923Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 03:56:38,Spirulina 003,pio001,2023-12-13T03:56:38.751732Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 04:14:01,Spirulina 003,pio001,2023-12-13T04:14:01.010668Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 04:14:07,Spirulina 003,pio001,2023-12-13T04:14:07.334489Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 04:14:08,Spirulina 003,pio001,2023-12-13T04:14:08.834928Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 04:33:01,Spirulina 003,pio001,2023-12-13T04:33:01.015345Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 04:33:07,Spirulina 003,pio001,2023-12-13T04:33:07.301616Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 04:33:08,Spirulina 003,pio001,2023-12-13T04:33:08.763067Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 05:01:01,Spirulina 003,pio001,2023-12-13T05:01:01.029324Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 05:01:07,Spirulina 003,pio001,2023-12-13T05:01:07.309825Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 05:01:08,Spirulina 003,pio001,2023-12-13T05:01:08.779420Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 05:27:31,Spirulina 003,pio001,2023-12-13T05:27:31.018986Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 05:27:37,Spirulina 003,pio001,2023-12-13T05:27:37.291825Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 05:27:38,Spirulina 003,pio001,2023-12-13T05:27:38.760593Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 05:28:00,Spirulina 003,pio001,2023-12-13T05:28:00.911687Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 05:28:07,Spirulina 003,pio001,2023-12-13T05:28:07.168324Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 05:28:08,Spirulina 003,pio001,2023-12-13T05:28:08.632455Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 05:32:01,Spirulina 003,pio001,2023-12-13T05:32:01.016689Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 05:32:07,Spirulina 003,pio001,2023-12-13T05:32:07.298434Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 05:32:08,Spirulina 003,pio001,2023-12-13T05:32:08.759989Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 05:32:31,Spirulina 003,pio001,2023-12-13T05:32:31.048774Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 05:32:37,Spirulina 003,pio001,2023-12-13T05:32:37.356832Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 05:32:38,Spirulina 003,pio001,2023-12-13T05:32:38.825423Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 05:44:31,Spirulina 003,pio001,2023-12-13T05:44:31.021092Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 05:44:37,Spirulina 003,pio001,2023-12-13T05:44:37.298326Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 05:44:38,Spirulina 003,pio001,2023-12-13T05:44:38.756592Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 05:55:31,Spirulina 003,pio001,2023-12-13T05:55:31.018018Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 05:55:37,Spirulina 003,pio001,2023-12-13T05:55:37.284322Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 05:55:38,Spirulina 003,pio001,2023-12-13T05:55:38.746125Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 06:06:01,Spirulina 003,pio001,2023-12-13T06:06:01.037297Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 06:06:07,Spirulina 003,pio001,2023-12-13T06:06:07.303162Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 06:06:08,Spirulina 003,pio001,2023-12-13T06:06:08.762228Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 06:06:30,Spirulina 003,pio001,2023-12-13T06:06:30.916310Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 06:06:37,Spirulina 003,pio001,2023-12-13T06:06:37.192357Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 06:06:38,Spirulina 003,pio001,2023-12-13T06:06:38.660660Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 06:31:06,Spirulina 003,pio001,2023-12-13T06:31:06.044763Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 06:31:12,Spirulina 003,pio001,2023-12-13T06:31:12.312320Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 06:31:13,Spirulina 003,pio001,2023-12-13T06:31:13.800486Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 06:44:31,Spirulina 003,pio001,2023-12-13T06:44:31.015665Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 06:44:37,Spirulina 003,pio001,2023-12-13T06:44:37.278705Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 06:44:38,Spirulina 003,pio001,2023-12-13T06:44:38.732102Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 06:50:31,Spirulina 003,pio001,2023-12-13T06:50:31.018904Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 06:50:37,Spirulina 003,pio001,2023-12-13T06:50:37.289639Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 06:50:38,Spirulina 003,pio001,2023-12-13T06:50:38.747845Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 07:03:31,Spirulina 003,pio001,2023-12-13T07:03:31.029019Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 07:03:37,Spirulina 003,pio001,2023-12-13T07:03:37.290767Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 07:03:38,Spirulina 003,pio001,2023-12-13T07:03:38.749706Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 07:12:31,Spirulina 003,pio001,2023-12-13T07:12:31.009404Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 07:12:37,Spirulina 003,pio001,2023-12-13T07:12:37.312379Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 07:12:38,Spirulina 003,pio001,2023-12-13T07:12:38.801925Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 07:25:01,Spirulina 003,pio001,2023-12-13T07:25:01.008896Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 07:25:07,Spirulina 003,pio001,2023-12-13T07:25:07.288239Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 07:25:08,Spirulina 003,pio001,2023-12-13T07:25:08.754483Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 07:25:30,Spirulina 003,pio001,2023-12-13T07:25:30.908274Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 07:25:37,Spirulina 003,pio001,2023-12-13T07:25:37.176428Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 07:25:38,Spirulina 003,pio001,2023-12-13T07:25:38.647619Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 07:55:00,Spirulina 003,pio001,2023-12-13T07:55:00.978464Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 07:55:07,Spirulina 003,pio001,2023-12-13T07:55:07.257765Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 07:55:08,Spirulina 003,pio001,2023-12-13T07:55:08.711700Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 08:07:01,Spirulina 003,pio001,2023-12-13T08:07:01.017089Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 08:07:07,Spirulina 003,pio001,2023-12-13T08:07:07.283266Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 08:07:08,Spirulina 003,pio001,2023-12-13T08:07:08.738399Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 08:07:30,Spirulina 003,pio001,2023-12-13T08:07:30.910067Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 08:07:37,Spirulina 003,pio001,2023-12-13T08:07:37.172683Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 08:07:38,Spirulina 003,pio001,2023-12-13T08:07:38.639761Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 08:27:01,Spirulina 003,pio001,2023-12-13T08:27:01.011976Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 08:27:07,Spirulina 003,pio001,2023-12-13T08:27:07.290789Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 08:27:08,Spirulina 003,pio001,2023-12-13T08:27:08.755614Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 08:41:06,Spirulina 003,pio001,2023-12-13T08:41:06.115494Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 08:41:12,Spirulina 003,pio001,2023-12-13T08:41:12.381539Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 08:41:13,Spirulina 003,pio001,2023-12-13T08:41:13.847760Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 08:41:30,Spirulina 003,pio001,2023-12-13T08:41:30.915067Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 08:41:37,Spirulina 003,pio001,2023-12-13T08:41:37.207240Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 08:41:38,Spirulina 003,pio001,2023-12-13T08:41:38.664024Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 09:04:01,Spirulina 003,pio001,2023-12-13T09:04:01.012148Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 09:04:07,Spirulina 003,pio001,2023-12-13T09:04:07.267200Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 09:04:08,Spirulina 003,pio001,2023-12-13T09:04:08.724109Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 09:13:31,Spirulina 003,pio001,2023-12-13T09:13:31.011806Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 09:13:37,Spirulina 003,pio001,2023-12-13T09:13:37.274749Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 09:13:38,Spirulina 003,pio001,2023-12-13T09:13:38.733478Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 09:14:01,Spirulina 003,pio001,2023-12-13T09:14:01.001716Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 09:14:12,Spirulina 003,pio001,2023-12-13T09:14:12.302186Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 09:14:13,Spirulina 003,pio001,2023-12-13T09:14:13.776053Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 09:18:01,Spirulina 003,pio001,2023-12-13T09:18:01.012781Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 09:18:07,Spirulina 003,pio001,2023-12-13T09:18:07.325292Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 09:18:08,Spirulina 003,pio001,2023-12-13T09:18:08.817133Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 10:12:01,Spirulina 003,pio001,2023-12-13T10:12:01.015573Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 10:12:07,Spirulina 003,pio001,2023-12-13T10:12:07.274581Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 10:12:08,Spirulina 003,pio001,2023-12-13T10:12:08.726598Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 10:31:31,Spirulina 003,pio001,2023-12-13T10:31:31.019395Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 10:31:37,Spirulina 003,pio001,2023-12-13T10:31:37.285909Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 10:31:38,Spirulina 003,pio001,2023-12-13T10:31:38.749815Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 10:54:31,Spirulina 003,pio001,2023-12-13T10:54:31.098259Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 10:54:37,Spirulina 003,pio001,2023-12-13T10:54:37.385425Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 10:54:38,Spirulina 003,pio001,2023-12-13T10:54:38.845621Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 10:55:00,Spirulina 003,pio001,2023-12-13T10:55:00.931729Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 10:55:07,Spirulina 003,pio001,2023-12-13T10:55:07.211471Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 10:55:08,Spirulina 003,pio001,2023-12-13T10:55:08.676549Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 11:28:31,Spirulina 003,pio001,2023-12-13T11:28:31.018764Z,add_media,0.1,dosing_automation:turbidostat
2023-12-13 11:28:37,Spirulina 003,pio001,2023-12-13T11:28:37.311479Z,remove_waste,0.1,dosing_automation:turbidostat
2023-12-13 11:28:38,Spirulina 003,pio001,2023-12-13T11:28:38.767932Z,remove_waste,0.2,dosing_automation:turbidostat
2023-12-13 11:47:31,Spirulina 003,pio001,2023-12-13T11:47:31.014063Z,add_media,0.1,dosing_automation:turbidostat
